0.054425	-0.105853	-0.004983	-0.068621	-0.185160	-0.120673	-0.128103	0.077832	-0.223940	0.182398	0.056671	-0.168542	0.633822	-0.017860	-0.172220	-0.278375	-0.054435	0.059748	-0.143455	-0.137631	-0.078901	0.224129	-0.070236	-0.086807	0.183722	-0.024247	-0.097332	0.105794	0.215024	0.081346	0.108706	0.050320	-0.338567	-0.198198	0.537485	-0.170759	0.022912	-0.002910	0.104788	-0.044085	0.034264	-0.108673	-0.169494	-0.126686	-0.439141	-0.412577	0.035029	0.195689	-0.192126	0.304089	-0.171775	0.269693	0.235188	-0.103895	0.150743	-0.101119	-0.226953	-0.096368	-0.153276	0.200222	-0.044826	-0.123881	0.232062	0.182757	-0.096491	0.056950	0.113127	-0.399181	0.133821	-0.248886	-0.078017	0.114775	0.061302	0.010699	0.123575	-0.088741	0.017482	-0.114430	-0.045889	0.131179	-0.150368	-0.035514	-0.034872	0.262700	0.102400	-0.305730	0.045141	-0.016597	0.124787	0.045490	0.046943	0.024923	-0.322909	-0.043335	0.117717	-0.075910	0.072070	-0.137278	-0.234950	-0.203743	0.485886	-0.315815	-0.225262	-0.076851	-0.243192	0.177653	0.188948	0.116890	-0.066842	0.281845	0.166913	-0.431956	0.037250	0.449010	-0.210474	0.082758	0.218566	0.262195	-0.119934	0.021989	-0.013471	0.046757	0.231423	0.038476	-0.045323	-0.296193	0.080782	0.150300
-0.108817	0.208491	0.490166	0.089261	-0.228261	0.034018	-0.284978	-0.032094	-0.230812	-0.011525	0.253470	0.146098	0.456182	0.056509	0.008333	0.249850	0.024244	0.020322	-0.473267	0.244138	-0.036943	0.087223	-0.217214	-0.146470	0.446490	-0.010227	0.000736	-0.111669	0.183108	0.313352	-0.194830	-0.437985	-0.277181	-0.070637	0.018563	0.257674	-0.086988	-0.130943	-0.198376	-0.016847	0.097700	-0.295422	-0.069291	0.344967	-0.429008	-0.051763	0.081871	-0.046099	-0.077601	0.129461	-0.202554	-0.133273	0.162915	0.075996	-0.130984	-0.261110	-0.022504	0.157804	0.040571	0.327004	-0.161244	-0.074807	-0.253682	0.204080	0.063967	-0.467919	0.077412	0.005481	0.238889	0.144522	0.118361	-0.014958	0.061906	-0.416323	0.014678	-0.132083	-0.015981	-0.216413	-0.259440	0.005519	-0.281363	0.064351	0.002959	0.237573	0.453703	-0.237705	-0.199177	0.169883	0.203087	0.087612	0.143599	-0.023734	-0.151042	-0.090373	-0.134364	-0.099023	-0.187711	-0.115179	-0.506864	-0.142940	-0.021752	-0.237102	0.223486	-0.235168	-0.247560	-0.248148	0.280401	0.192960	-0.090781	-0.128794	0.138670	0.004560	-0.078349	0.515834	0.540102	-0.239620	0.151811	0.333928	-0.264898	0.509331	-0.041985	-0.252990	-0.175948	0.069204	-0.064760	0.039271	0.497435	0.192745
-0.121966	-0.141823	-0.437191	-0.151980	-0.222666	-0.110829	0.091810	0.085677	0.261544	-0.622010	0.213476	0.007653	-0.352683	0.164954	-0.296649	-0.325410	0.512417	-0.104949	-0.212169	-0.210655	-0.207207	0.323200	0.140288	-0.288817	0.191097	0.434882	-0.128337	0.178474	-0.103058	0.058281	-0.181516	0.219202	-0.042978	0.038289	0.312090	0.108731	0.109482	0.286235	-0.542055	-0.255311	-0.194411	-0.399559	-0.126519	-0.269479	0.290806	0.480449	-0.069327	0.012580	-0.093859	-0.253698	-0.021073	-0.166118	-0.106037	-0.180739	-0.470675	0.066144	-0.048527	-0.328024	-0.223582	-0.299928	0.016101	-0.229108	0.132194	-0.234364	0.172403	0.103347	-0.156405	0.073588	-0.226517	0.145375	-0.317022	-0.645713	0.060341	0.348284	-0.129655	-0.131171	-0.011339	0.137533	-0.108195	-0.400593	-0.234952	0.380014	0.235706	-0.280376	0.104153	0.154785	0.192251	-0.260685	0.063509	0.025773	0.337650	0.099501	-0.210026	-0.291963	0.169473	0.021711	-0.035709	0.133202	0.174853	0.050265	-0.078787	-0.022291	0.264690	0.167992	-0.325576	0.163210	-0.153962	0.242808	-0.171068	0.481626	0.473371	-0.324079	0.312349	-0.094981	-0.031813	0.382442	-0.055260	-0.404098	0.062656	0.091468	-0.448906	0.390271	0.137791	0.173923	-0.055042	0.306410	-0.260310	0.207381
0.011611	0.178127	-0.019362	0.175750	0.252155	0.000996	0.185619	0.017987	0.131758	-0.192307	0.049877	0.059202	0.292509	-0.273613	0.243604	0.217245	0.046495	0.304452	-0.300333	0.229131	-0.004909	0.264567	0.037295	-0.056253	-0.018287	-0.131930	-0.015931	0.163760	0.220836	0.002243	0.018722	-0.523359	0.054258	-0.333027	-0.089141	0.128015	-0.099294	-0.344817	-0.097577	-0.123151	-0.062475	-0.208801	-0.056692	-0.203181	0.289302	-0.465036	-0.056346	-0.096798	0.058305	0.028580	0.122209	-0.061261	-0.078807	-0.224334	0.181390	-0.200325	0.103500	-0.216171	0.052725	0.214371	-0.336793	0.251964	0.291244	-0.172842	-0.093050	0.122489	-0.099869	0.206427	0.202828	-0.066178	-0.038081	0.193392	0.273282	0.400750	-0.442667	-0.371306	0.342450	-0.071140	-0.268621	0.120417	-0.006818	0.080609	0.012614	0.187330	-0.057533	0.422345	-0.179555	0.039815	0.012009	-0.411208	-0.232468	0.109271	0.065905	0.239273	-0.258632	-0.229976	0.026645	-0.241308	0.206926	-0.165757	-0.162179	0.245648	0.357025	-0.042981	-0.076788	-0.229010	0.344467	0.404456	0.076008	-0.070286	-0.082937	-0.119641	-0.580248	-0.246373	-0.249451	0.174086	0.000226	-0.418839	0.367119	-0.095514	0.074373	-0.265018	-0.227256	0.022093	-0.075183	-0.163185	0.164598	-0.082991
-0.044326	-0.213871	0.441610	0.010955	0.019977	-0.079639	-0.270872	-0.142849	0.046710	-0.122636	0.146920	-0.113431	0.211999	-0.462503	0.468725	-0.158366	-0.225047	-0.078668	-0.294072	-0.180834	-0.053768	0.083499	0.342316	0.082455	-0.037036	-0.221395	-0.092610	0.137442	0.138300	0.043523	-0.227011	-0.414778	0.476280	0.155811	0.147850	-0.158447	-0.115833	0.006901	0.164007	-0.247889	0.361961	-0.133168	-0.100882	-0.191998	0.038129	-0.076312	0.006557	0.008381	0.198293	0.282364	-0.047276	0.120967	-0.249615	0.128986	0.079232	-0.323278	0.238081	-0.027257	0.127892	0.040253	-0.211479	0.001390	0.044315	-0.203908	-0.036575	-0.043916	-0.188822	-0.506551	-0.075080	-0.051190	0.354039	-0.086480	0.146142	0.408798	-0.129438	0.287530	0.244170	-0.374723	-0.258224	-0.244946	-0.357399	0.071026	-0.184900	0.014972	0.221349	-0.146282	0.349486	-0.135294	-0.062193	0.310579	0.139823	-0.199829	-0.001307	0.223539	0.032287	-0.160795	0.533774	-0.397573	0.267413	0.095010	0.020093	-0.233158	0.130007	0.408628	0.050977	-0.214522	0.377999	0.125756	0.166018	0.050164	0.164233	-0.321890	-0.467841	-0.003973	-0.088952	0.179935	0.054118	-0.070588	-0.085765	-0.242497	-0.048648	-0.056636	0.185806	-0.246557	-0.070618	0.233732	-0.233791	-0.073107
-0.199322	-0.338488	0.189744	-0.049358	0.102885	-0.560511	-0.218200	0.391633	0.071755	0.242520	0.089078	-0.026530	-0.345842	-0.076061	0.307712	-0.214810	-0.390649	-0.044171	0.461479	-0.076447	-0.130159	0.099577	-0.513583	0.336884	-0.114354	0.074134	0.412159	-0.153986	0.454108	-0.459090	-0.198091	0.287391	0.105025	0.028757	-0.491549	0.038182	0.423148	-0.207859	0.146321	-0.027421	-0.116816	0.202728	-0.293411	0.208692	-0.123261	0.164397	-0.318752	-0.324103	0.216226	-0.266284	-0.424077	-0.020454	-0.069102	0.232634	-0.021033	-0.099429	0.329648	-0.133178	0.256209	0.048372	0.263081	0.350484	-0.138914	0.008696	0.310794	0.117899	0.087443	-0.246704	0.025505	-0.471478	-0.181507	-0.042869	-0.198782	0.405175	0.204164	-0.022611	-0.194999	0.310299	-0.305994	0.130172	0.213941	-0.232742	-0.596952	0.525267	-0.144405	0.190842	0.669388	-0.320680	-0.284410	-0.054417	-0.195683	-0.237527	0.292959	-0.140546	-0.508370	-0.091168	0.099399	-0.165839	0.416860	-0.030195	0.392137	0.651591	-0.657645	0.480072	0.282152	-0.780667	-0.149935	-0.556890	0.021183	0.150489	0.194450	-0.192458	0.150121	-0.071641	0.140527	-0.052376	0.056021	-0.412980	0.051698	0.037882	-0.378453	0.146435	0.195076	-0.238792	0.158278	0.298123	-0.222339	0.219511
0.027066	-0.176572	0.128104	0.060255	0.012484	0.004184	-0.146315	0.046143	-0.032864	0.041858	-0.019685	-0.005716	-0.084787	0.113331	-0.002984	-0.093217	-0.075063	0.001599	-0.043589	-0.106993	0.106197	-0.029548	-0.041443	0.058864	0.058870	0.194701	0.017386	0.079853	0.065148	0.017039	-0.084388	0.043293	-0.037204	0.006599	0.114703	0.090844	0.120305	0.061311	0.001312	-0.060004	0.051828	-0.042626	-0.043997	-0.019079	0.053184	-0.171321	-0.105043	0.213817	-0.030806	0.133036	0.013411	-0.011512	-0.072476	0.009904	0.080426	0.013590	-0.078812	0.124170	-0.161103	-0.048482	0.096947	-0.041991	0.008174	0.006200	0.069524	-0.078068	-0.148251	-0.211387	0.089270	0.225370	-0.068911	-0.089692	0.007262	0.046143	-0.060479	-0.156857	0.067944	0.006503	0.069235	-0.027824	-0.099295	0.023319	0.053841	-0.124163	-0.009991	-0.091294	-0.002963	0.074657	-0.070319	-0.052207	-0.229334	0.117342	-0.004409	-0.031784	0.109792	-0.114631	-0.078530	0.116734	-0.125563	0.106960	-0.082089	-0.041229	0.005276	0.024181	0.014622	-0.055465	0.001396	-0.059098	-0.019808	-0.009969	-0.012495	0.032445	-0.004467	0.190481	-0.010667	-0.004518	0.030323	-0.062170	0.004393	-0.006641	0.137538	-0.045118	-0.086944	-0.237868	0.111528	-0.115865	-0.016212	-0.130485
-0.008706	-0.103172	0.013964	-0.042765	-0.076689	0.117533	-0.051115	0.014828	-0.352415	-0.144543	-0.119504	-0.015235	0.019717	-0.011849	-0.093964	0.004539	0.046593	-0.110021	-0.017582	0.065600	0.009949	0.069357	0.056204	0.139124	-0.208924	0.063678	-0.051551	-0.149038	0.001342	-0.202025	-0.090313	0.156135	-0.234370	0.234885	-0.002454	0.019393	0.187080	-0.046831	-0.099331	0.207634	0.108283	-0.044456	0.024011	0.133616	-0.085072	0.020877	0.121198	0.032838	-0.151707	-0.018571	-0.192553	-0.088767	-0.040477	0.102115	-0.185367	-0.048544	0.124167	0.044069	0.049602	-0.058319	-0.021471	-0.036210	0.022488	-0.133425	-0.029660	0.057556	0.170406	0.030256	0.009610	0.000602	0.047700	0.223261	0.125477	0.111839	-0.009136	-0.168604	-0.045323	-0.027074	0.063259	0.045881	0.112465	-0.058044	0.014624	-0.009409	0.101055	-0.188252	0.082970	0.019091	-0.114265	0.118245	0.090397	-0.028089	-0.271427	-0.090932	-0.031349	0.061737	0.058851	0.055632	-0.022270	-0.048952	-0.144947	-0.067608	-0.244953	0.073798	0.033154	0.099833	0.171683	-0.043570	-0.085260	-0.018718	-0.004185	0.111039	0.026712	0.169520	-0.134953	0.194906	0.038560	0.226599	-0.053655	0.093261	-0.110954	-0.014594	-0.002653	0.113144	-0.027169	-0.123772	-0.047438	0.037377
-0.294760	0.153113	-0.049960	0.148734	0.182544	0.168681	0.195451	0.036647	-0.164226	-0.285914	-0.063823	0.089432	-0.083123	0.161903	-0.551557	-0.403670	0.221562	-0.123756	0.217722	0.332736	-0.302030	-0.243593	-0.309019	-0.427642	-0.114345	0.461618	0.005486	-0.447146	-0.260672	0.151356	0.038661	0.085309	-0.431587	-0.366554	0.108717	0.099256	0.185684	-0.233002	-0.227005	0.105878	0.111008	-0.379132	0.237215	-0.256738	0.113598	0.288459	0.193784	-0.141056	0.216406	-0.281830	-0.035937	-0.267370	0.185996	-0.082447	-0.271424	-0.058472	-0.253799	0.057240	-0.246445	-0.173565	0.050464	-0.171451	-0.079857	0.415722	-0.207872	-0.378110	0.230619	0.233476	-0.207095	0.186892	-0.261933	0.222307	-0.152578	-0.144648	0.182817	-0.218738	0.163983	0.159674	-0.148154	0.168410	0.185298	0.451662	-0.072040	-0.183493	-0.078626	0.202335	-0.324256	0.086047	0.036694	-0.188561	0.145064	0.452165	0.165252	-0.178789	0.100855	-0.006229	-0.304655	0.172767	-0.274571	-0.053655	0.010713	0.132441	0.176980	-0.245541	-0.146920	0.340662	-0.112174	0.059376	0.205188	0.065658	0.190556	-0.283303	0.320280	-0.113557	0.136206	-0.121638	-0.187695	-0.093481	-0.067431	0.020190	-0.558290	0.458163	-0.465376	0.360129	0.057740	-0.133219	-0.062690	-0.022274
-0.119761	0.137886	-0.151096	-0.112013	-0.062499	0.406324	0.102952	0.006559	0.358674	-0.134425	0.179235	-0.235176	0.139581	-0.030524	0.108366	0.262623	-0.190347	-0.042709	0.023569	0.358264	-0.315232	-0.058263	0.010558	-0.232542	-0.303133	-0.015484	-0.226574	-0.096419	0.125831	-0.084192	0.277159	-0.038433	0.056364	0.041657	-0.261573	0.368518	0.126057	-0.227572	-0.186431	0.039548	0.042806	-0.141762	-0.210460	-0.101434	-0.122841	-0.184734	-0.323621	0.050358	0.319470	0.127065	-0.043941	-0.181177	-0.150561	0.110729	-0.133923	-0.133923	0.217166	-0.201319	0.122185	0.032912	0.026920	0.389642	-0.068264	-0.422326	0.049257	0.149639	0.078784	0.387729	-0.159412	0.058866	-0.213717	-0.082684	0.226116	0.268371	-0.194992	-0.454819	0.285180	0.173566	-0.042131	0.069470	0.120527	0.236406	0.030420	0.378150	-0.139797	0.306752	-0.058462	-0.150476	0.156776	-0.480921	-0.036474	0.218395	0.355087	0.249801	-0.136318	-0.059323	0.116108	-0.258845	-0.054468	0.077698	-0.159626	0.361308	0.047432	-0.141268	0.141684	-0.338374	-0.168340	-0.332763	-0.317063	-0.077032	-0.019135	-0.051100	-0.429045	-0.109978	0.277615	0.304867	-0.130457	-0.427344	0.270835	-0.216043	0.241041	-0.369017	0.058854	0.121181	0.142346	-0.015945	0.400898	0.147872
